_id,RECORD ID,RECORD NAME,DATE OPENED,RECORD MODULE,RECORD STATUS,RECORD STATUS DATE,ADDRESS,BALANCE DUE,DATE ASSIGNED,DATE CLOSED,DATE COMPLETED,DESCRIPTION,JOB VALUE,RECORD TYPE GROUP,RECORD TYPE CATEGORY,RECORD TYPE TYPE,RECORD TYPE SUBTYPE,STATUS,APN,LICENSE NBR,BUSINESS NAME
547,CODE-14-1186,"",2014-08-08T00:00:00.000,Enforcement,In Progress,2014-08-08T09:08:51.000,"308 OAK POINTE LN, SOUTHLAKE, TX 76092",0,"","","","KF, 8/8/2014 5:35:00, Watering front yard. Prohibited day.","",Enforcement,NA,Water Restriction,NA,In Progress,00130-1-5,"",""
542,CODE-14-1180,1235 Timberline Court,2014-08-07T00:00:00.000,Enforcement,Noticed,2014-08-07T00:00:00.000,"1235 TIMBERLINE CT, SOUTHLAKE, TX 76092",0,2014-08-07T00:00:00.000,"","",Property owner has a trailer and vehicle that is parked stored on the front lawn.,"",Enforcement,NA,Zoning,Parking,Noticed,00333--1B07B,"",""
766,CODE-14-1406,"",2014-08-29T00:00:00.000,Enforcement,In Progress,2014-08-29T08:58:08.000,"1704 WILD ROSE WAY, SOUTHLAKE, TX 76092",0,"","","","JH, 8/29/2014 5:40:00, Front sprinklers running.... First warning","",Enforcement,NA,Water Restriction,NA,In Progress,00122-3-3,"",""
637,CODE-14-1277,"",2014-08-18T00:00:00.000,Enforcement,In Progress,2014-08-18T09:05:32.000,"800 TIMBER LAKE CIR, SOUTHLAKE, TX 76092",0,"","","","RH, 8/18/2014 4:49:00, Front sprinklers running.","",Enforcement,NA,Water Restriction,NA,In Progress,00245-7-31,"",""
600,CODE-14-1241,"",2014-08-13T00:00:00.000,Enforcement,In Progress,2014-08-13T09:16:25.000,"1100 W SOUTHLAKE BLVD, SOUTHLAKE, TX 76092",0,"","","","RH, 8/13/2014 7:00:00, Front sprinklers running.","",Enforcement,NA,Water Restriction,NA,In Progress,00346--3J,"",""
586,CODE-14-1228,"",2014-08-12T00:00:00.000,Enforcement,In Progress,2014-08-12T09:29:32.000,"1102 CALAIS DR, SOUTHLAKE, TX 76092",0,"","","","ED, 8/12/2014 6:29:00, sprinklers running in flower bed wrong day","",Enforcement,NA,Water Restriction,NA,In Progress,00258-3-12,"",""
497,CODE-14-1140,"",2014-08-06T00:00:00.000,Enforcement,In Progress,2014-08-06T09:27:25.000,"351 STATE ST, SOUTHLAKE, TX 76092",0,2014-08-05T00:00:00.000,"","",Email from Leigh Ann Mitos of RPAI Mgmt. for Town Square about abandoned vehicles being stored on the 3rd floor west parking garage.,"",Enforcement,NA,Zoning,Parking,In Progress,00205-3R2R-7R,"",""
499,CODE-14-1141,1480 Corporate Circle,2014-08-05T00:00:00.000,Enforcement,Noticed,2014-08-05T00:00:00.000,"1480 CORPORATE CIR, SOUTHLAKE, TX 76092",0,2014-08-05T00:00:00.000,"","",Lot has high grass/weeds.,"",Enforcement,NA,Tall Grass and Weeds,NA,Noticed,00198-6-13,"",""
831,CODE-14-1472,820 Shady Oaks Drive (Shady Oaks Subdivision),2014-09-04T00:00:00.000,Enforcement,Noticed,2014-09-04T00:00:00.000,"820 SHADY OAKS DR, SOUTHLAKE, TX 76092",0,2014-09-04T00:00:00.000,"","",Shady Oaks Subdivision that backs up to N Peytonville has high grass/weeds.,"",Enforcement,NA,Tall Grass and Weeds,NA,Noticed,00349--11D,"",""
576,CODE-14-1217,"",2014-08-12T00:00:00.000,Enforcement,In Progress,2014-08-12T08:43:53.000,"302 LAKESIDE CT, SOUTHLAKE, TX 76092",0,"","","","ED, 8/12/2014 5:50:00, sprinklers running in front yard wrong day","",Enforcement,NA,Water Restriction,NA,In Progress,00129-1-2,"",""
585,CODE-14-1226,"",2014-08-12T00:00:00.000,Enforcement,In Progress,2014-08-12T09:24:58.000,"803 DOVE CREEK TRL, SOUTHLAKE, TX 76092",0,"","","","TH, 8/12/2014 6:21:00, Watering front yard between driveway and sidewalk","",Enforcement,NA,Water Restriction,NA,In Progress,00295-4-2,"",""
601,CODE-14-1242,"",2014-08-13T00:00:00.000,Enforcement,In Progress,2014-08-13T13:30:06.000,"1205 ST EMILION CT, SOUTHLAKE, TX 76092",0,"","","","KF, 8/13/2014 5:40:00, Watering edge of Highland this is St. Emillion HOA. Watering on prohibited day.","",Enforcement,NA,Water Restriction,NA,In Progress,00183-1-13,"",""
857,CODE-14-1500,"",2014-09-10T00:00:00.000,Enforcement,In Progress,2014-09-10T08:55:32.000,"811 ABERDEEN WAY, SOUTHLAKE, TX 76092",0,"","","","RH, 9/10/2014 6:39:00, Sprinklers running along Byron Nelson","",Enforcement,NA,Water Restriction,NA,In Progress,00237-19-14,"",""
556,CODE-14-1201,"",2014-08-11T00:00:00.000,Enforcement,In Progress,2014-08-11T08:53:20.000,"1302 KINGS BROOK CT, SOUTHLAKE, TX 76092",0,"","","","RH, 8/11/2014 5:50:00, Front sprinklers running.","",Enforcement,NA,Water Restriction,NA,In Progress,00129-1-65,"",""
636,CODE-14-1278,"",2014-08-18T00:00:00.000,Enforcement,In Progress,2014-08-18T09:46:16.000,"802 PARKCREST CT, SOUTHLAKE, TX 76092",0,"","","","RH, 8/18/2014 4:53:00, Front sprinklers running. Left of drive.","",Enforcement,NA,Water Restriction,NA,In Progress,00245-7-34,"",""
533,CODE-14-1177,"",2014-08-07T00:00:00.000,Enforcement,In Progress,2014-08-07T10:06:58.000,"104 WELFORD LN, SOUTHLAKE, TX 76092",0,"","","","RH, Thurs 8/7/2014 6:52:00, Front sprinklers running. Off day.
Benny Davis called 8/7 and is working to fix the problem. Thinks he has set to correct day.","",Enforcement,NA,Water Restriction,NA,In Progress,00268-3-4,"",""
526,CODE-14-1167,"",2014-08-07T00:00:00.000,Enforcement,In Progress,2014-08-07T08:38:50.000,"903 HIDDEN MEADOW CT, SOUTHLAKE, TX 76092",0,"","","","ED, 8/7/2014 5:23:00, sprinklers in front yard irrigation Street causing excessive runoff","",Enforcement,NA,Water Restriction,NA,In Progress,00204-1-5,"",""
546,CODE-14-1185,"",2014-08-08T00:00:00.000,Enforcement,In Progress,2014-08-08T08:59:15.000,"305 LOVEGRASS LN, SOUTHLAKE, TX 76092",0,"","","","TH, 8/8/2014 5:32:00, Watering front yard left side of property.","",Enforcement,NA,Water Restriction,NA,In Progress,00122-9-24,"",""
545,CODE-14-1190,"",2014-08-08T00:00:00.000,Enforcement,In Progress,2014-08-08T09:25:39.000,"805 LONGFORD DR, SOUTHLAKE, TX 76092",0,"","","","TH, 8/8/2014 6:14:00, Watering front yard","",Enforcement,NA,Water Restriction,NA,In Progress,00242-16-20,"",""
544,CODE-14-1187,"",2014-08-08T00:00:00.000,Enforcement,In Progress,2014-08-08T09:10:53.000,"2600 SUMMIT RIDGE DR, SOUTHLAKE, TX 76092",0,"","","","KF, 8/8/2014 5:45:00, Watering on prohibited day, front yard.","",Enforcement,NA,Water Restriction,NA,In Progress,00130-1-16,"",""
697,CODE-14-1340,"",2014-08-25T00:00:00.000,Enforcement,In Progress,2014-08-25T08:28:52.000,"4105 SOUTH FORK RD, SOUTHLAKE, TX 76092",0,"","","","RH, 8/25/2014 4:29:00, Sprinkler running on right side of house.","",Enforcement,NA,Water Restriction,NA,In Progress,00306-1-1,"",""
532,CODE-14-1175,"",2014-08-07T00:00:00.000,Enforcement,In Progress,2014-08-07T10:00:36.000,"1420 BENT CREEK DR, SOUTHLAKE, TX 76092",0,"","","","ED, 8/7/2014 6:37:00, sprinklers running in front yard wrong day","",Enforcement,NA,Water Restriction,NA,In Progress,00234-9-22,"",""
538,CODE-14-1179,"",2014-08-07T00:00:00.000,Enforcement,In Progress,2014-08-07T15:16:41.000,"1315 BENT TRAIL CIR, SOUTHLAKE, TX 76092",0,"","","","ED, Thurs 8/7/2014 5:34:00, Front sprinklers running causing excessive water run off.","",Enforcement,NA,Water Restriction,NA,In Progress,00234-8-2,"",""
527,CODE-14-1171,"",2014-08-07T00:00:00.000,Enforcement,In Progress,2014-08-07T09:37:09.000,"1305 HAT CREEK TRL, SOUTHLAKE, TX 76092",0,"","","","RH, 8/7/2014 5:40:00, Front sprinklers running, large amount of water run off. 300 ft","",Enforcement,NA,Water Restriction,NA,In Progress,00100-5-3,"",""
534,CODE-14-1174,"",2014-08-07T00:00:00.000,Enforcement,In Progress,2014-08-07T09:54:38.000,"401 MONTE CARLO DR, SOUTHLAKE, TX 76092",0,"","","","RH, 8/7/2014 6:16:00, Sprinkler head spraying into the street left of tree.","",Enforcement,NA,Water Restriction,NA,In Progress,00434-19-6,"",""
535,CODE-14-1172,"",2014-08-07T00:00:00.000,Enforcement,In Progress,2014-08-07T09:40:18.000,"103 BRADDOCK CT, SOUTHLAKE, TX 76092",0,"","","","ED, 8/7/2014 5:54:00, sprinklers in front yard irrigating Street causing excessive runoff water waste","",Enforcement,NA,Water Restriction,NA,In Progress,00119-2-11,"",""
506,CODE-14-1151,"",2014-08-06T00:00:00.000,Enforcement,In Progress,2014-08-06T13:52:29.000,"1334 MONTGOMERY LN, SOUTHLAKE, TX 76092",0,"","","","ED, 8/6/2014 5:57:00, broken sprinkler head by mailbox causing excessive runoff","",Enforcement,NA,Water Restriction,NA,In Progress,00244-3-20,"",""
522,CODE-14-1164,"",2014-08-06T00:00:00.000,Enforcement,In Progress,2014-08-06T15:10:05.000,"704 PRINCE GEORGE CT, SOUTHLAKE, TX 76092",0,"","","","RH, 8/6/2014 6:53:00, Front sprinklers running causing a 300 ft plus flow of run off down the street.","",Enforcement,NA,Water Restriction,NA,In Progress,00119-4-24,"",""
507,CODE-14-1152,"",2014-08-06T00:00:00.000,Enforcement,In Progress,2014-08-06T13:54:24.000,"1330 MONTGOMERY LN, SOUTHLAKE, TX 76092",0,"","","","ED, 8/6/2014 5:57:00, broken sprinkler head by mailbox causing excessive runoff","",Enforcement,NA,Water Restriction,NA,In Progress,00244-3-19,"",""
587,CODE-14-1229,"",2014-08-12T00:00:00.000,Enforcement,In Progress,2014-08-12T09:41:38.000,"970 OASIS CT, SOUTHLAKE, TX 76092",0,"","","","ED, 8/12/2014 6:44:00, sprinklers running in backyard wrong day","",Enforcement,NA,Water Restriction,NA,In Progress,00208-1-17,"",""
540,CODE-14-1182,4300 Walnut Drive,2014-08-07T00:00:00.000,Enforcement,In Progress,2014-08-08T08:06:30.000,"4300 WALNUT DR, SOUTHLAKE, TX 76092",0,2014-08-07T00:00:00.000,"","",Reported to public works that this property owner has trees that are over hanging into the roadway.,"",Enforcement,NA,Landscape and Tree,NA,In Progress,00132-2-1,"",""
541,CODE-14-1181,1234 Timberline Ct.,2014-08-07T00:00:00.000,Enforcement,Noticed,2014-08-08T07:59:00.000,"1234 TIMBERLINE CT, SOUTHLAKE, TX 76092",0,2014-08-07T00:00:00.000,"","",Property owner has a truck that is parked/stored on the grass.,"",Enforcement,NA,Zoning,Parking,Noticed,00333--1B07C,"",""
543,CODE-14-1183,1204 Woodsey Court (1-800-Got Junk),2014-08-07T00:00:00.000,Enforcement,Noticed,2014-08-07T00:00:00.000,"1204 WOODSEY CT, #C, SOUTHLAKE, TX 76092",0,2014-08-07T00:00:00.000,"","",At the business of 1800-Got Junk there is a lot of loose trash and debris all over the yard.,"",Enforcement,NA,Trash and Rubbish,NA,Noticed,00333--1B04J,"",""
557,CODE-14-1203,"",2014-08-11T00:00:00.000,Enforcement,In Progress,2014-08-11T08:59:00.000,"1301 WESTMONT CT, SOUTHLAKE, TX 76092",0,"","","","RH, 8/11/2014 6:03:00, Front sprinklers running.","",Enforcement,NA,Water Restriction,NA,In Progress,00129-1-34,"",""
554,CODE-14-1195,"",2014-08-08T00:00:00.000,Enforcement,In Progress,2014-08-08T16:09:47.000,"2150 E SH 114, SOUTHLAKE, TX 76092",0,2014-08-08T00:00:00.000,"","",Was sent to this property by our Building Official Paul Ward to issue a citation to a journeyman electrician for doing electrical work without a master electrician being on site.,"",Enforcement,NA,Miscellaneous,NA,In Progress,00114-1-5,"",""
583,CODE-14-1232,"",2014-08-12T00:00:00.000,Enforcement,In Progress,2014-08-12T09:56:30.000,"606 DOMINION DR, SOUTHLAKE, TX 76092",0,"","","","RH, 8/12/2014 7:12:00, Front sprinklers running.","",Enforcement,NA,Water Restriction,NA,In Progress,00001-2-25,"",""
509,CODE-14-1147,"",2014-08-06T00:00:00.000,Enforcement,In Progress,2014-08-06T13:30:23.000,"2714 DERBY CT, SOUTHLAKE, TX 76092",0,"","","","ED, 8/6/2014 5:15:00, sprinklers running in front yard irrigating Street and driveway","",Enforcement,NA,Water Restriction,NA,In Progress,00280-1-21,"",""
518,CODE-14-1162,"",2014-08-06T00:00:00.000,Enforcement,In Progress,2014-08-06T15:03:09.000,"1204 LANSDOWNE CT, SOUTHLAKE, TX 76092",0,"","","","ED, 8/6/2014 6:41:00, sprinkler on right side of driveway irrigating Street water waste","",Enforcement,NA,Water Restriction,NA,In Progress,00241-25-8,"",""
510,CODE-14-1150,"",2014-08-06T00:00:00.000,Enforcement,In Progress,2014-08-06T13:49:22.000,"307 DONLEY CT, SOUTHLAKE, TX 76092",0,"","","","RH, 8/6/2014 5:47:00, Front sprinklers running.","",Enforcement,NA,Water Restriction,NA,In Progress,00198-3-43,"",""
519,CODE-14-1161,"",2014-08-06T00:00:00.000,Enforcement,In Progress,2014-08-06T14:42:36.000,"805 PORTOFINO PL, SOUTHLAKE, TX 76092",0,"","","","RH, 8/6/2014 6:37:00, Front sprinklers running right side.","",Enforcement,NA,Water Restriction,NA,In Progress,00191-3-7,"",""
520,CODE-14-1158,"",2014-08-06T00:00:00.000,Enforcement,In Progress,2014-08-06T14:32:56.000,"710 ABERDEEN WAY, SOUTHLAKE, TX 76092",0,"","","","ED, 8/6/2014 6:27:00, sprinkler on right side of driveway irrigating Street water waste","",Enforcement,NA,Water Restriction,NA,In Progress,00237-18-6,"",""
521,CODE-14-1159,"",2014-08-06T00:00:00.000,Enforcement,In Progress,2014-08-06T14:37:00.000,"705 VENICE AVE, SOUTHLAKE, TX 76092",0,"","","","RH, 8/6/2014 6:29:00, Front sprinklers running.","",Enforcement,NA,Water Restriction,NA,In Progress,00191-4-4,"",""
513,CODE-14-1153,"",2014-08-06T00:00:00.000,Enforcement,In Progress,2014-08-06T14:00:07.000,"1101 RAVEN BEND CT, SOUTHLAKE, TX 76092",0,"","","","RH, 8/6/2014 6:03:00, Front sprinklers running left side of yard.","",Enforcement,NA,Water Restriction,NA,In Progress,00159-1-13,"",""
606,CODE-14-1246,"",2014-08-14T00:00:00.000,Enforcement,In Progress,2014-08-14T09:03:39.000,"1215 FOREST HILLS DR, SOUTHLAKE, TX 76092",0,"","","","KF, 8/14/2014 5:30:00, Watering street by mail box.excessive run off.","",Enforcement,NA,Water Restriction,NA,In Progress,00129-1-58,"",""
523,CODE-14-1163,"",2014-08-06T00:00:00.000,Enforcement,In Progress,2014-08-06T15:08:36.000,"400 HIGHLAND OAKS CIR, SOUTHLAKE, TX 76092",0,"","","","ED, 8/6/2014 6:50:00, front yard sprinklers irrigating Street water waste","",Enforcement,NA,Water Restriction,NA,In Progress,00231-1-24,"",""
500,CODE-14-1138,320 Morrison Drive (Morrison Office Park),2014-08-05T00:00:00.000,Enforcement,In Progress,2014-08-06T09:11:11.000,"320 MORRISON PARK DR, SOUTHLAKE, TX 76092",0,2014-08-05T00:00:00.000,"","",Reported by Ken our Planning Director that this construction site has trash and debris all over the site.,"",Enforcement,NA,Trash and Rubbish,NA,In Progress,00420-1-3,"",""
504,CODE-14-1146,701 Overland Trail,2014-08-05T00:00:00.000,Enforcement,Noticed,2014-08-05T00:00:00.000,"701 OVERLAND TRL, SOUTHLAKE, TX 76092",0,2014-08-05T00:00:00.000,"","",Property owner has trees that are over hanging into the roadway.,"",Enforcement,NA,Landscape and Tree,NA,Noticed,00261-4-16,"",""
502,CODE-14-1144,704 Cimarron Trail,2014-08-05T00:00:00.000,Enforcement,Noticed,2014-08-05T00:00:00.000,"704 CIMARRON TRL, SOUTHLAKE, TX 76092",0,2014-08-05T00:00:00.000,"","",Property owner has trees that are over hanging into the roadway.,"",Enforcement,NA,Landscape and Tree,NA,Noticed,00261-4-2,"",""
505,CODE-14-1145,712 Cimarron Trail,2014-08-05T00:00:00.000,Enforcement,Noticed,2014-08-05T00:00:00.000,"712 CIMARRON TRL, SOUTHLAKE, TX 76092",0,2014-08-05T00:00:00.000,"","",Property owner has trees that are over hanging into the roadway.,"",Enforcement,NA,Landscape and Tree,NA,Noticed,00261-4-4,"",""
493,CODE-14-1136,1100 Burney Lane,2014-08-01T00:00:00.000,Enforcement,Closed,2014-08-06T00:00:00.000,"1100 BURNEY LN, SOUTHLAKE, TX 76092",0,2014-08-01T00:00:00.000,2014-08-06T00:00:00.000,"",Was sent to this property by Susie our Depty Building Official to see if a fence was erected because our records show that a fence permit was applied for but never picked up.,"",Enforcement,NA,Work Without a Permit,NA,Closed,00054-4-1,"",""
861,CODE-14-1502,"",2014-09-10T00:00:00.000,Enforcement,Noticed,2014-09-10T00:00:00.000,"660 W SOUTHLAKE BLVD, #200, SOUTHLAKE, TX 76092",0,2014-09-10T00:00:00.000,"","",demo and remodel  with no permit.,"",Enforcement,NA,Work Without a Permit,NA,Noticed,00050--12,"",""
862,CODE-14-1503,"",2014-09-10T00:00:00.000,Enforcement,In Progress,2014-09-10T17:53:41.000,"1649 ROYAL OAKS CT, SOUTHLAKE, TX 76092",0,"","","","RH, 9/10 at 10:21a, irrigating after 10 am","",Enforcement,NA,Water Restriction,NA,In Progress,00178--11,"",""
863,CODE-14-1504,"",2014-09-10T00:00:00.000,Enforcement,In Progress,2014-09-10T18:09:57.000,"1651 CREEKSIDE DR, SOUTHLAKE, TX 76092",0,"","","","RH, 9/10 AT 10:10A, IRRIGATING AFTER 10 AM and causing water waste - heads spraying in street","",Enforcement,NA,Water Restriction,NA,In Progress,00253-1-5,"",""
553,CODE-14-1194,630 N. Kimball Ave.,2014-08-08T00:00:00.000,Enforcement,In Progress,2014-08-08T15:52:42.000,"630 N KIMBALL AVE, SOUTHLAKE, TX 76092",0,2014-08-08T00:00:00.000,"","",Was sent to this site by our Building Official Paul Ward to issue a citation to a worker who was doing plumbing work without a license.,"",Enforcement,NA,Miscellaneous,NA,In Progress,00454--1,"",""
578,CODE-14-1221,Primrose School,2014-08-12T00:00:00.000,Enforcement,Noticed,2014-08-12T00:00:00.000,"1100 DAVIS BLVD, SOUTHLAKE, TX 76092",0,2014-08-07T00:00:00.000,"","",Banner sign installed without permits.,"",Enforcement,NA,Signs,Other,Noticed,00167--10,"",""
561,CODE-14-1197,"",2014-08-11T00:00:00.000,Enforcement,In Progress,2014-08-11T08:34:16.000,"1110 E SH 114, SOUTHLAKE, TX 76092",0,"","","","KF, 8/11/2014 5:20:00, Watering front on prohibited day across from main entrance.","",Enforcement,NA,Water Restriction,NA,In Progress,00131--18R,"",""
562,CODE-14-1196,"",2014-08-11T00:00:00.000,Enforcement,In Progress,2014-08-11T08:29:46.000,"2058 MIRACLE POINTE DR, SOUTHLAKE, TX 76092",0,"","","","RH, 8/11/2014 5:16:00, Front sprinklers running just right of driveway.","",Enforcement,NA,Water Restriction,NA,In Progress,00116-1-6,"",""
563,CODE-14-1202,"",2014-08-11T00:00:00.000,Enforcement,In Progress,2014-08-11T08:55:28.000,"1306 KINGS BROOK CT, SOUTHLAKE, TX 76092",0,"","","","RH, 8/11/2014 5:53:00, Front sprinklers right side of yard.","",Enforcement,NA,Water Restriction,NA,In Progress,00129-1-67,"",""
645,CODE-14-1284,"",2014-08-18T00:00:00.000,Enforcement,In Progress,2014-08-18T11:30:31.000,"608 LOVING CT, SOUTHLAKE, TX 76092",0,"","","","RH, 8/18/2014 6:03:00, Front sprinklers right side.","",Enforcement,NA,Water Restriction,NA,In Progress,00198-1-104,"",""
658,CODE-14-1299,1422 Main Street,2014-08-15T00:00:00.000,Enforcement,Closed,2014-08-20T00:00:00.000,"1422 MAIN ST, #SHELL, SOUTHLAKE, TX 76092",0,2014-08-15T00:00:00.000,2014-08-20T00:00:00.000,"",Reported to Public Works that the dumpster in Town Square behind the J Crew smells of rotton food.,"",Enforcement,NA,Garbage Collection,NA,Closed,00205-4R-1,"",""
666,CODE-14-1306,903 San Saba Drive,2014-08-20T00:00:00.000,Enforcement,In Progress,2014-08-21T10:02:56.000,"903 SAN SABA DR, SOUTHLAKE, TX 76092",0,2014-08-20T00:00:00.000,"","",Reported in a letter mailed to Code Enforcement that this property owner has 2 tailers that are parked/stored on the grass.,"",Enforcement,NA,Zoning,Parking,In Progress,00118-4-2,"",""
597,CODE-14-1240,"",2014-08-13T00:00:00.000,Enforcement,In Progress,2014-08-13T09:14:35.000,"124 LONDONBERRY TER, SOUTHLAKE, TX 76092",0,"","","","RH, 8/13/2014 6:54:00, Excessive run off. 200 ft. Plus","",Enforcement,NA,Water Restriction,NA,In Progress,00217-1-7,"",""
693,CODE-14-1329,"",2014-08-22T00:00:00.000,Enforcement,In Progress,2014-08-22T09:22:14.000,"3150 PENINSULA CT, SOUTHLAKE, TX 76092",0,"","","","TH, 8/22/2014 6:00:00, Watering front yard left side of driveway","",Enforcement,NA,Water Restriction,NA,In Progress,00003-1-27,"",""
564,CODE-14-1211,"",2014-08-11T00:00:00.000,Enforcement,In Progress,2014-08-11T10:00:04.000,"1203 KIRKCALDY CT, SOUTHLAKE, TX 76092",0,"","","","RH, 8/11/2014 7:36:00, Front sprinklers running.","",Enforcement,NA,Water Restriction,NA,In Progress,00239-2-11,"",""
555,CODE-14-1200,"",2014-08-11T00:00:00.000,Enforcement,In Progress,2014-08-11T08:50:14.000,"809 BOULDER DR, SOUTHLAKE, TX 76092",0,"","","","KF, 8/11/2014 5:45:00, Watering front yard on prohibited day. Also water waste watering street with excessive run off.","",Enforcement,NA,Water Restriction,NA,In Progress,00015-8-8,"",""
575,CODE-14-1219,"",2014-08-12T00:00:00.000,Enforcement,In Progress,2014-08-12T08:45:42.000,"1204 FOREST HILLS DR, SOUTHLAKE, TX 76092",0,"","","","ED, 8/12/2014 5:57:00, sprinklers running in flower bed wrong day","",Enforcement,NA,Water Restriction,NA,In Progress,00129-2-20,"",""
584,CODE-14-1227,"",2014-08-12T00:00:00.000,Enforcement,In Progress,2014-08-12T09:26:31.000,"705 LORRAINE DR, SOUTHLAKE, TX 76092",0,"","","","ED, 8/12/2014 6:25:00, sprinklers running in front yard wrong day","",Enforcement,NA,Water Restriction,NA,In Progress,00258-4-17,"",""
592,CODE-14-1237,"",2014-08-13T00:00:00.000,Enforcement,In Progress,2014-08-13T08:58:00.000,"1120 LONGFORD CIR, SOUTHLAKE, TX 76092",0,"","","","RH, 8/13/2014 5:50:00, Sprinkler head in front spraying into the street.","",Enforcement,NA,Water Restriction,NA,In Progress,00242-16-4,"",""
